headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.originInfo.place.0.placeTerm#text|metadata.mods.originInfo.place.0.placeTerm@type|metadata.mods.originInfo.place.0@supplied|metadata.mods.originInfo.place.1.placeTerm#text|metadata.mods.originInfo.place.1.placeTerm@type|metadata.mods.originInfo.place.1@supplied|metadata.mods.originInfo.place.2.placeTerm#text|metadata.mods.originInfo.place.2.placeTerm@type|metadata.mods.originInfo.place.2@supplied|metadata.mods.originInfo.place.3.placeTerm#text|metadata.mods.originInfo.place.3.placeTerm@type|metadata.mods.originInfo.place.3@supplied|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfo.place@supplied|metadata.mods.originInfodateIssued|metadata.mods.originInfopublisher|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.name@authority|metadata.mods.subject.0.name@valueURI|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.namenamePart|metadata.mods.subject.cartographicscoordinates|metadata.mods.subject.name@authority|metadata.mods.subject.name@valueURI|metadata.mods.subject.namenamePart|metadata.mods.subjectgeographic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsnote|metadata.modstypeOfResource
2018-05-03T23:04:33Z|oai:utklib:tenncities_110|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000210_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A110|zxx|iso639-2b|code|Box 2, Folder 2, Image #0011|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930|1930|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3866|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |naf|http://id.loc.gov/authorities/names/n78030817|Thompson, James Edward, 1880-1976|    |    |Thompson Brothers Commercial Photography Studio|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"View of the Thompson Brothers photography studio in Knoxville. The sign reads ""Thompson Brothers Commercial Photographers."" Marks on the building's facade show where and earlier sign (reading ""The Thompson Co., Jim Thompson, Photographers"") was removed."|    |still image
2018-05-03T23:04:33Z|oai:utklib:tenncities_111|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000211_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A111|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1925|1925|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3867|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Public Schools|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Knoxville High School|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Knoxville High School was built on the site of the old J.Y. Johnston home in 1910 and expanded in 1914 and 1920. It was intended to provide a cultural education and enjoyed a reputation as one of the South's best schools. The school's last class graduated in 1951, after which the structure served as the city schools administration's headquarters. The building was repurposed again in the 1980s, and now houses a number of educational programs including adult education, the adult high school, GED testing, and continuing education.|    |still image
2018-05-03T23:04:33Z|oai:utklib:tenncities_112|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000212_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A112|zxx|iso639-2b|code|Box 2, Folder 2|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1907|1907|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |253 West Bute Street, Norfolk, VA 23510|text|yes|1978|Donning Company|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3868|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Politics and governments|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Tennessee State Capitol Building|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|In the early 20th century, popular theory held that this building, located on Cumberland Avenue, was the first state capitol of Tennessee. There is, however, no evidence to support this claim - indeed, several astute commentators have pointed out that this structure was not built until after the capital had moved to Middle Tennessee. In any case, the building was razed in January of 1927.|    |still image
2018-05-03T23:04:33Z|oai:utklib:tenncities_113|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000213_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A113|zxx|iso639-2b|code|Box 2, Folder 2, Image #0014|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1908|1908|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |253 West Bute Street, Norfolk, VA 23510|text|yes|1978|Donning Company|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3869|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Social Life and Customs|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Cherokee Country Club|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of the Cherokee Country Club's original clubhouse, constructed in 1908. The structure was demolished in 1928 to make way for a more elaborate clubhouse designed by Knoxville architects Baumann and Baumann.|    |still image
2018-05-03T23:04:34Z|oai:utklib:tenncities_114|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000214_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A114|zxx|iso639-2b|code|Box 2, Folder 2|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|07/07/96|1996-07-07|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3870|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |The Pickle Mansion|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|George Wesley Pickle built the Pickle Mansion (sometimes called Confederate Hall and Fort Sanders Hall) at 1633 Clinch Avenue in 1889. The structure was severely damaged by fire in 2003, but plans have been made to restore it. Pickle himself was a veteran of the Confederate Second Tennessee Infantry and served as Tennessee's Attorney General and Reporter of the State from 1886 to 1902.|    |still image
2018-05-03T23:04:34Z|oai:utklib:tenncities_115|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000215_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A115|zxx|iso639-2b|code|Box 2, Folder 2, Image #0016|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1939|1939|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Knoxville, Tennessee|text|yes|1939|University of Tennessee|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3871|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Fulton Family|    |    |W.M. Fulton House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"View of the W.M. Fulton house, built in 1928. According to Victor A. Hyde, this home is located in an A-type community: one ""occupied by white inhabitants, having a value of $10,000 or more."" Weston Miller Fulton himself (1871-1946) was exceptionally wealthy, having invented a number of useful (and profitable) gadgets."|    |still image
2018-05-03T23:04:34Z|oai:utklib:tenncities_116|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000216_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A116|zxx|iso639-2b|code|Box 2, Folder 2, Image #0017|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1939|1939|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Knoxville, Tennessee|text|yes|1939|University of Tennessee|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3872|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1205 W. Clinch Avenue|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"View of single-family home located at 1205 W. Clinch Avenue in Knoxville, Tennessee. According to Victor A. Hyde, this residence is located in a B-type district, which he defines as one ""occupied by white occupants, in which the residences range in value from $2,500 to $10,000."" These communities generally separate wealthy A-type communities from poorer C-type communities."|    |still image
2018-05-03T23:04:34Z|oai:utklib:tenncities_117|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000217_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A117|zxx|iso639-2b|code|Box 2, Folder 2|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n78030817|Thompson, James Edward, 1880-1976|09/09/21|1921-09-09|edtf|yes|    |    |    |    |    |    |Charleston, SC|text|yes|Chicago, IL|text|yes|Portsmouth, NH|text|yes|San Francisco, CA|text|yes|    |    |    |2006|Arcadia Publishing|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3873|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Sevier County (Tenn.)--Historic buildings|35.60065, -83.50877|Great Smoky Mountains National Park (N.C. And Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh2005004887|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Wonderland Hotel|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Wonderland Park resort community (including the Wonderland Hotel) was created in Elkmont in 1912 to rival the Appalachian Club's nearby resort area. The Wonderland Park Hotel and its associated buildings became the Wonderland Club in 1914 when they were sold to a group of private investors from Knoxville. Most of these private owners managed to obtain lifetime leases when the Great Smoky Mountains National Park was created. The majority of these leases were eventually converted to 20-year leases that were later extended to expire in 1992. The Wonderland Hotel ceased operations when its lease expired and collapsed in 2005 while debate over what to do with the historic structures standing in Elkmont raged. Although salvage efforts were discussed, the hotel was demolished in late 2006.|    |still image
2018-05-03T23:04:35Z|oai:utklib:tenncities_118|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000218_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A118|zxx|iso639-2b|code|Box 2, Folder 2|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1890 - 1912|1890|edtf|yes|start|    |1912|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3874|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh00007640|    |Knoxville (Tenn.)--History|    |    |    |    |    |    |    |    |    |    |    |    |    |Edward Sanford Mansion (Maplehurst)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Businessman Edward Jackson Sanford and his wife, Emma Chavannes, bought this home from Knoxville businessman and politician James Hervey Cowan in 1890. Originally known as ""River Lawn,"" the Sanfords renamed the property ""Maplehurst"" because of the several maple trees growing on the property. Sanford died in 1902, and in 1912 his estate sold the property to Alex McMillan & Co. for development."|    |still image
2018-05-03T23:04:35Z|oai:utklib:tenncities_119|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000219_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A119|zxx|iso639-2b|code|Box 2, Folder 2, Image #0020|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1900|1900|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3875|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Dickinson Family|    |    |Perez Dickinson Home|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Perez Dickinson was born in Amherst, Massachusetts in 1813. He moved to Knoxville in about 1830, where he quickly became an extremely popular and successful merchant. He had this elegant home at the corner of Main and Locust Streets built in 1831. After his death in 1901, C.B. Atkin bought the house and made several additions, including a front portico in the classic colonial style. The structure was demolished in about 1950.|    |still image
2018-05-03T23:04:35Z|oai:utklib:tenncities_120|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000220_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A120|zxx|iso639-2b|code|Box 2, Folder 2|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1900|1900|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3876|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |White, James, 1747-1821|    |    |Jane Kennedy's Home|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of Mrs. Jane Kennedy's home. General James White built part of the house itself (the first in Knoxville) in 1786. It was originally located at one corner of a rectangular lot with smaller houses in the other three corners, a common frontier design intended to protect against Indians. After the White family established a farm away from this location, the structure was repurposed as the kitchen wing of the Kennedy residence on State Street. In 1906, Isaiah Ford purchased the building and moved it to Woodlawn Pike, where he used it as a private residence. It changed hands again in 1970, when the City Association of Women's Clubs purchased the home and moved it back to central Knoxville. It currently stands near the Knoxville Coliseum and is one of the most visited historical sites in the city.|    |still image
2018-05-03T23:04:35Z|oai:utklib:tenncities_121|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000221_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A121|zxx|iso639-2b|code|Box 2, Folder 2|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1926|1926|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |253 West Bute Street, Norfolk, VA 23510|text|yes|1978|Donning Company|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3877|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bijou Theater|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Lamar House Hotel was built in 1817. The Bijou Theatre opened as part of that hotel on March 8, 1909. Over the years, it hosted many famous vaudeville and theater acts. By 2005, however, the Theater was deteriorating and its owners defaulted on their mortgage. Knoxvillians, including Mayor Bill Haslam, banded together to save the Theater and fundraising and renovation efforts are ongoing.|    |still image
2018-05-03T23:04:35Z|oai:utklib:tenncities_122|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000222_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A122|zxx|iso639-2b|code|Box 2, Folder 2, Image #0023|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1981|1981|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_3878|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Politics and governments|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Walkway to City-County Building|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Walkway passing over a street and leading to Knoxville's City-County Building.|    |still image
